_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
662a665f2dfc811c3abbc4e2,,186.66,98.15,186.66,73.55,53;0;0;0,words,10,-1,1,3.41,0,0.85,false,false,english,none,normal,false,false,false,,1714054751000
662a653a2dfc811c3abbb21f,,190.2,100,190.2,85.46,58;0;0;0,words,10,-1,0,3.66,0,0,false,false,english,none,normal,false,false,false,,1714054458000
662a65342dfc811c3abbb1b2,,156.07,100,156.07,77.32,49;0;0;0,words,10,-1,1,3.77,0,2.45,false,false,english,none,normal,false,false,false,,1714054452000
662a652b2dfc811c3abbb130,,144.93,83.67,202.91,95.76,35;6;0;1,words,10,-1,2,2.9,0,0.51,false,false,english,none,normal,false,false,false,,1714054443000
662a65222dfc811c3abbb0b0,,171.49,95.56,188.23,84,41;2;0;0,words,10,-1,0,2.87,0,0,false,false,english,none,normal,false,false,false,,1714054434000
662a651d2dfc811c3abbb054,,181.06,95.83,197.52,78.54,44;2;0;0,words,10,-1,1,2.92,0,0.69,false,false,english,none,normal,false,false,false,,1714054429000
662a65152dfc811c3abbafda,,217.1,100,217.1,88.62,54;0;0;0,words,10,-1,1,2.98,0,0.81,false,false,english,none,normal,false,false,false,,1714054421000
662a64c72dfc811c3abbaacb,,145.87,98.18,145.87,69.58,54;0;0;0,words,10,-1,0,4.44,0,0,false,false,english,none,normal,false,false,false,,1714054343000
662a64c12dfc811c3abbaa61,,146.58,98.04,146.58,57.35,50;0;0;0,words,10,-1,2,4.09,0,1.8,false,false,english,none,normal,false,false,false,,1714054337000
662a64b72dfc811c3abba9c0,,164.78,97.87,180.11,51.06,43;0;0;1,words,10,-1,0,3.13,0,0,false,false,english,none,normal,false,false,false,,1714054327000
662a64b22dfc811c3abba967,,143.02,81.25,180.65,54.04,38;8;0;0,words,10,-1,0,3.19,0,0,false,false,english,none,normal,false,false,false,,1714054322000
662a64ad2dfc811c3abba917,,135.53,97.78,135.53,61.67,44;0;0;0,words,10,-1,6,3.9,0,11.2,false,false,english,none,normal,false,false,false,,1714054317000
662a648f2dfc811c3abba723,,188.8,100,188.8,69.22,45;0;0;0,words,10,-1,7,2.86,0,14.29,false,false,english,none,normal,false,false,false,,1714054287000
662a5be22dfc811c3abb1b56,,170.04,90.2,188.53,66.1,46;3;1;0,words,10,-1,0,3.25,0,0,false,false,english,none,normal,false,false,false,,1714052066000
662a51612dfc811c3aba7c9d,,176,100,176,73.31,49;0;0;0,words,10,-1,2,3.34,0,2.82,false,false,english,none,normal,false,false,false,,1714049377000
66293c5e2dfc811c3aafb4d4,,176.63,98.15,176.63,78.22,53;0;0;0,words,10,-1,2,3.6,0,2.32,false,false,english,none,normal,false,false,false,,1713978462000
66293c542dfc811c3aafb435,,136.39,95.92,159.12,91.66,42;1;0;1,words,10,-1,7,3.7,0,10.14,false,false,english,none,normal,false,false,false,,1713978452000
66293bcd2dfc811c3aafabb1,,159.46,84.21,197.59,66.58,46;8;0;0,words,10,-1,0,3.46,0,0,false,false,english,none,normal,false,false,false,,1713978317000
66293bc82dfc811c3aafab58,,161.13,94.34,189.77,56.89,45;2;0;0,words,10,-1,4,3.35,0,6.57,false,false,english,none,normal,false,false,false,,1713978312000
66293bb72dfc811c3aafaa6f,,177.75,100,177.75,47.79,46;0;0;0,words,10,-1,2,3.11,0,2.49,false,false,english,none,normal,false,false,false,,1713978295000
662938d32dfc811c3aaf792f,,160.51,100,160.51,88.98,51;0;0;0,words,10,-1,2,3.81,0,1.74,false,false,english,none,normal,false,false,false,,1713977555000
6629370e2dfc811c3aaf5a5b,,216.04,100,216.04,72.54,44;0;0;0,words,10,-1,0,2.44,0,0,false,false,english,none,normal,false,false,false,,1713977102000
662937092dfc811c3aaf5a15,,104.76,93.85,104.76,72.26,61;0;0;0,words,10,-1,2,6.99,0,2.37,false,false,english,none,normal,false,false,false,,1713977097000
662936f82dfc811c3aaf58ec,,142.73,92.31,190.31,64.76,39;3;0;0,words,10,-1,4,3.28,0,6.06,false,false,english,none,normal,false,false,false,,1713977080000
6629350e2dfc811c3aaf392f,,159.22,100,159.22,49.1,44;0;0;0,words,10,-1,13,3.32,0,18.89,false,false,english,none,normal,false,false,false,,1713976590000
662934c02dfc811c3aaf349c,,167.66,96.23,167.66,58.23,51;0;0;0,words,10,-1,2,3.65,0,2.98,false,false,english,none,normal,false,false,false,,1713976512000
662932c32dfc811c3aaf13c0,,171.72,96,190.8,59.04,45;2;0;0,words,10,-1,2,3.14,0,2.64,false,false,english,none,normal,false,false,false,,1713976003000
6629309b2dfc811c3aaeedc0,,231.16,100,231.16,98.16,55;0;0;0,words,10,-1,0,2.86,0,0,false,false,english,none,normal,false,false,false,,1713975451000
662930732dfc811c3aaeeb10,,198.98,100,198.98,81.32,49;0;0;0,words,10,-1,0,2.96,0,0,false,false,english,none,normal,false,false,false,,1713975411000
6629306e2dfc811c3aaeeaad,,195.3,100,195.3,47.54,50;0;0;0,words,10,-1,1,3.07,0,1,false,false,english,none,normal,false,false,false,,1713975406000
662930642dfc811c3aaeea03,,208.7,100,208.7,95.03,52;0;0;0,words,10,-1,0,2.99,0,0,false,false,english,none,normal,false,false,false,,1713975396000
66292f8d2dfc811c3aaedc06,,226.55,100,226.55,95.6,52;0;0;0,words,10,-1,8,2.75,0,11.98,false,false,english,none,normal,false,false,false,,1713975181000
66292edd2dfc811c3aaed07a,,180.78,100,180.78,91.84,56;0;0;0,words,10,-1,3,3.72,0,6.14,false,false,english,none,normal,false,false,false,,1713975005000
6628f9cb2dfc811c3aab892f,,182.71,100,182.71,81.6,38;0;0;0,words,10,-1,0,2.5,0,0,false,false,english,none,normal,false,false,false,,1713961419000
6628f9b22dfc811c3aab87f2,,226.7,100,226.7,88.63,52;0;0;0,words,10,-1,3,2.75,0,3.62,false,false,english,none,normal,false,false,false,,1713961394000
6628f5f72dfc811c3aab5d58,,219.81,100,219.81,94.74,55;0;0;0,words,10,-1,4,3,1,4.59,false,false,english,none,normal,false,false,false,,1713960439000
6627e8ea2dfc811c3aa136d8,,190.24,100,190.24,89.5,57;0;0;0,words,10,-1,3,3.6,0,6.23,false,false,english,none,normal,false,false,false,,1713891562000
6627e8db2dfc811c3aa13605,,158.64,92.86,158.64,60.62,39;0;0;0,words,10,-1,0,2.95,0,0,false,false,english,none,normal,false,false,false,,1713891547000
6627d60c2dfc811c3aa005fa,,191.28,96.36,191.28,64.24,53;0;0;0,words,10,-1,6,3.33,0,4.13,false,false,english,none,normal,false,false,false,,1713886732000
6627d5e52dfc811c3aa003b4,,185.5,84.78,243.81,61.5,35;4;1;1,words,10,-1,3,2.26,0,2.15,false,false,english,none,normal,false,false,false,,1713886693000
6627d5722dfc811c3a9ffc69,,211.6,100,211.6,90.22,52;0;0;0,words,10,-1,6,2.95,0,7.25,false,false,english,none,normal,false,false,false,,1713886578000
6626944da45a2d537146bd9f,,157.06,97.87,157.06,76.33,46;0;0;0,words,10,-1,0,3.51,0,0,false,false,english,none,normal,false,false,false,,1713804365000
66269448a45a2d537146bd46,,154.86,93.88,168.93,75.26,44;2;0;0,words,10,-1,0,3.41,0,0,false,false,english,none,normal,false,false,false,,1713804360000
66268b05a45a2d5371462664,,158.62,94.23,187.46,67.83,44;2;0;0,words,10,-1,1,3.33,0,2.65,false,false,english,none,normal,false,false,false,,1713801989000
66268afca45a2d53714625d2,,159.78,97.92,178.36,60.49,43;0;0;1,words,10,-1,7,3.23,0,14.93,false,false,english,none,normal,false,false,false,,1713801980000
66267153a45a2d53714481f7,,178.66,98,198.51,46.94,45;1;0;0,words,10,-1,2,3.02,0,3.93,false,false,english,none,normal,false,false,false,,1713795411000
66267148a45a2d537144814b,,169.22,100,169.22,60.89,46;0;0;0,words,10,-1,1,3.26,0,0.38,false,false,english,none,normal,false,false,false,,1713795400000
66267060a45a2d53714472e6,,152.78,94.44,158.89,78.53,50;1;0;0,words,10,-1,2,3.93,0,3.14,false,false,english,none,normal,false,false,false,,1713795168000
66266f0ba45a2d5371445e9c,,207.61,100,207.61,54.84,54;0;0;0,words,10,-1,1,3.12,0,0.55,false,false,english,none,normal,false,false,false,,1713794827000
66266effa45a2d5371445df1,,193.19,92.59,221.96,95.96,47;3;0;1,words,10,-1,1,2.92,0,1.02,false,false,english,none,normal,false,false,false,,1713794815000
66265b42a45a2d53714335ba,,164.68,90.38,179,66.92,46;2;0;0,words,10,-1,3,3.35,0,2.99,false,false,english,none,normal,false,false,false,,1713789762000
66265b37a45a2d5371433521,,127.91,90.91,160.63,35.33,43;3;0;0,words,10,-1,4,4.03,0,3.15,false,false,english,none,normal,false,false,false,,1713789751000
66265b29a45a2d537143346a,,186.21,100,186.21,44.61,47;0;0;0,words,10,-1,0,3.03,0,0,false,false,english,none,normal,false,false,false,,1713789737000
66256b04a45a2d53713b506f,,186.68,100,186.68,88.36,57;0;0;0,words,10,-1,7,3.66,0,10.77,false,false,english,none,normal,false,false,false,,1713728260000
66256a83a45a2d53713b4c08,,173.79,93.62,199.22,92.35,41;2;0;0,words,10,-1,0,2.83,0,0,false,false,english,none,normal,false,false,false,,1713728131000
6622a78ca45a2d537124a4a0,,152.63,98.11,152.63,41.96,52;0;0;0,words,10,-1,5,4.09,0,4.73,false,false,english,none,normal,false,false,false,,1713547148000
6622a77ba45a2d537124a3af,,189.32,96.72,217.9,71.66,53;2;0;0,words,10,-1,0,3.36,0,0,false,false,english,none,normal,false,false,false,,1713547131000
6622a775a45a2d537124a364,,197.67,96,214.85,90.4,46;2;0;0,words,10,-1,1,2.79,0,1.05,false,false,english,none,normal,false,false,false,,1713547125000
6622a76fa45a2d537124a2f4,,168.16,93.33,204.52,90.41,37;2;0;1,words,10,-1,1,2.64,0,0.57,false,false,english,none,normal,false,false,false,,1713547119000
6622a703a45a2d5371249ccf,,202.32,100,202.32,61.35,54;0;0;0,words,10,-1,4,3.2,0,9.67,false,false,english,none,normal,false,false,false,,1713547011000
6622a5eda45a2d5371248c45,,173.84,97.78,186.26,89.98,42;1;0;0,words,10,-1,7,2.9,0,13.02,false,false,english,none,normal,false,false,false,,1713546733000
6622762ea45a2d5371219a3c,,190.25,96.43,201.23,66.13,52;1;0;2,words,10,-1,3,3.28,0,3.53,false,false,english,none,normal,false,false,false,,1713534510000
66227622a45a2d537121998d,,192.23,100,192.23,62.79,54;0;0;0,words,10,-1,0,3.37,0,0,false,false,english,none,normal,false,false,false,,1713534498000
6622732da45a2d5371216cb9,,181.52,100,181.52,72.62,51;0;0;0,words,10,-1,3,3.37,0,3.7,false,false,english,none,normal,false,false,false,,1713533741000
66227321a45a2d5371216c1f,,182.68,100,182.68,63.33,49;0;0;0,words,10,-1,3,3.22,0,2.95,false,false,english,none,normal,false,false,false,,1713533729000
66226c9fa45a2d5371210f07,,163.01,100,163.01,82.7,54;0;0;0,words,10,-1,5,3.98,0,4.67,false,false,english,none,normal,false,false,false,,1713532063000
66226c8da45a2d5371210e18,,204.84,100,204.84,80.05,44;0;0;0,words,10,-1,3,2.58,0,3.15,false,false,english,none,normal,false,false,false,,1713532045000
66214740a45a2d53711623e3,,224.85,100,224.85,89,52;0;0;0,words,10,-1,1,2.78,0,2.86,false,false,english,none,normal,false,false,false,,1713456960000
662146cea45a2d5371161d4d,,196.54,95.65,210.25,97.67,43;1;0;1,words,10,-1,1,2.63,0,1.89,false,false,english,none,normal,false,false,false,,1713456846000
662146c6a45a2d5371161cd2,,170.25,93.02,209.16,68.63,35;2;0;1,words,10,-1,3,2.47,0,4.3,false,false,english,none,normal,false,false,false,,1713456838000
661fdfa8a45a2d5371071de9,,214.54,100,214.54,60.24,41;0;0;0,words,10,-1,0,2.29,0,0,false,false,english,none,normal,false,false,false,,1713364904000
661fdfa3a45a2d5371071d99,,197.49,96.15,213.95,93.18,48;2;0;0,words,10,-1,0,2.92,0,0,false,false,english,none,normal,false,false,false,,1713364899000
661fdf9fa45a2d5371071d56,,168.12,91.38,187.52,87.88,52;4;0;1,words,10,-1,3,3.71,0,5.86,false,false,english,none,normal,false,false,false,,1713364895000
661fdf90a45a2d5371071c70,,180.63,97.96,180.63,55.94,48;0;0;0,words,10,-1,1,3.19,0,1.13,false,false,english,none,normal,false,false,false,,1713364880000
661fdf89a45a2d5371071c06,,182.55,95.83,199.15,85.22,44;1;0;1,words,10,-1,3,2.89,0,2.06,false,false,english,none,normal,false,false,false,,1713364873000
661fdf03a45a2d5371071392,,164.53,96.36,177.43,87.87,51;1;0;0,words,10,-1,2,3.72,0,4.34,false,false,english,none,normal,false,false,false,,1713364739000
661fdef6a45a2d53710712d4,,137.87,95.16,137.87,46.1,59;0;0;0,words,10,-1,1,5.14,0,0.85,false,false,english,none,normal,false,false,false,,1713364726000
661fdeeda45a2d5371071258,,187.72,100,187.72,55.33,50;0;0;0,words,10,-1,2,3.2,0,4.98,false,false,english,none,normal,false,false,false,,1713364717000
661fda7ca45a2d537106ce04,,220.25,100,220.25,80.37,45;0;0;0,words,10,-1,1,2.45,0,0.07,false,false,english,none,normal,false,false,false,,1713363580000
661fda72a45a2d537106cd4b,,209.64,100,209.64,91.13,52;0;0;0,words,10,-1,1,2.98,0,1.24,false,false,english,none,normal,false,false,false,,1713363570000
661fda69a45a2d537106ccb7,,196.36,100,196.36,62.79,54;0;0;0,words,10,-1,1,3.3,0,2.07,false,false,english,none,normal,false,false,false,,1713363561000
661fda60a45a2d537106cc39,,187.27,95.74,209.56,92.99,42;2;0;0,words,10,-1,1,2.69,0,0.62,false,false,english,none,normal,false,false,false,,1713363552000
661fcff2a45a2d5371062a48,,149.65,95.74,163.57,74.2,43;2;0;0,words,10,-1,0,3.45,0,0,false,false,english,none,normal,false,false,false,,1713360882000
661fcfeda45a2d53710629fd,,125.69,98,139.66,66.54,45;0;0;1,words,10,-1,5,4.3,0,8.62,false,false,english,none,normal,false,false,false,,1713360877000
661eb256a45a2d5371fba4bb,,115.16,86.36,122.36,60.11,144;1;0;1,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713287766000
661eb108a45a2d5371fb9125,,100.8,92.96,100.8,77,66;0;0;0,words,10,-1,1,7.86,0,2.06,false,false,code_python,none,normal,false,false,false,,1713287432000
661eb0fba45a2d5371fb905d,,101.45,95.77,112.72,63.31,63;1;0;0,words,10,-1,0,7.45,0,0,false,false,code_python,none,normal,false,false,false,,1713287419000
661eb0f2a45a2d5371fb8fd0,true,119.51,98.41,119.51,52.93,61;0;0;0,words,10,-1,1,6.13,0,0.91,false,false,code_python,none,normal,false,false,false,,1713287410000
661eaf91a45a2d5371fb7ad3,,203.6,100,203.6,50.54,52;0;0;0,words,10,-1,0,3.06,0,0,false,false,english,none,normal,false,false,false,,1713287057000
661eaf8da45a2d5371fb7a86,,171.35,98.28,171.35,73.47,57;0;0;0,words,10,-1,2,3.99,0,1.7,false,false,english,none,normal,false,false,false,,1713287053000
661eaf28a45a2d5371fb740d,,195.86,100,195.86,87.5,43;0;0;0,words,10,-1,2,2.63,0,1.5,false,false,english,none,normal,false,false,false,,1713286952000
661eaebea45a2d5371fb6d83,,183.57,95.83,200.26,93.89,44;2;0;0,words,10,-1,1,2.88,0,0.51,false,false,english,none,normal,false,false,false,,1713286846000
661eaeb8a45a2d5371fb6d25,,124.77,86,174.68,70.88,35;4;0;1,words,10,-1,4,3.37,0,3.52,false,false,english,none,normal,false,false,false,,1713286840000
661eae76a45a2d5371fb6948,,216.61,96,235.44,97.6,46;2;0;0,words,10,-1,0,2.55,0,0,false,false,english,none,normal,false,false,false,,1713286774000
661eae11a45a2d5371fb6339,,121.09,92.16,150.62,51.89,41;2;1;0,words,10,-1,0,4.06,0,0,false,false,english,none,normal,false,false,false,,1713286673000
661eae0aa45a2d5371fb62c1,,162.02,98.39,179.38,50.49,56;1;0;0,words,10,-1,0,4.15,0,0,false,false,english,none,normal,false,false,false,,1713286666000
661eae00a45a2d5371fb620d,,187.77,91.84,213.97,92.14,43;2;1;0,words,10,-1,0,2.75,0,0,false,false,english,none,normal,false,false,false,,1713286656000
661eadfba45a2d5371fb61b2,,155.68,92.31,183.98,51.14,44;3;0;1,words,10,-1,2,3.39,0,1.78,false,false,english,none,normal,false,false,false,,1713286651000
661eadf2a45a2d5371fb6128,,184.41,100,184.41,71.57,53;0;0;0,words,10,-1,1,3.45,0,0.03,false,false,english,none,normal,false,false,false,,1713286642000
661eadeaa45a2d5371fb609a,,169.44,100,169.44,94.61,52;0;0;0,words,10,-1,0,3.68,0,0,false,false,english,none,normal,false,false,false,,1713286634000
661eade4a45a2d5371fb6041,,159.01,88.14,183.95,93.76,51;5;1;0,words,10,-1,0,3.85,0,0,false,false,english,none,normal,false,false,false,,1713286628000
661eadd1a45a2d5371fb5f15,,135.85,95.74,135.85,79.44,45;0;0;0,words,10,-1,0,3.98,0,0,false,false,english,none,normal,false,false,false,,1713286609000
661eadcba45a2d5371fb5eb7,,201.26,100,201.26,57.55,52;0;0;0,words,10,-1,7,3.1,0,7.49,false,false,english,none,normal,false,false,false,,1713286603000
661eadb4a45a2d5371fb5d73,,184.67,100,184.67,90.07,56;0;0;0,words,10,-1,2,3.64,0,3.02,false,false,english,none,normal,false,false,false,,1713286580000
661ea829a45a2d5371fb0827,,126.37,100,126.37,93.18,158;0;0;0,time,15,-1,6,15,0,9.97,false,false,english,none,normal,false,false,false,,1713285161000
661ea503a45a2d5371fad911,,158.32,97.57,161.52,75.56,198;2;0;0,time,15,-1,5,15.01,0,24.69,false,false,english,none,normal,false,false,false,,1713284355000
661ea480a45a2d5371fad0f3,true,145.58,97.49,146.78,76.17,728;2;0;0,time,60,-1,16,60.01,0,81.16,false,false,english,none,normal,false,false,false,,1713284224000
661ea36fa45a2d5371fabfc2,true,130.39,94.24,135.99,70.31,652;6;4;2,time,60,-1,1,60,0,1.15,false,false,english,none,normal,false,false,false,,1713283951000
661ea2f2a45a2d5371fab7da,true,145.1,96.03,146.4,78.1,1451;2;0;3,time,120,-1,0,120,0,0,false,false,english,none,normal,false,false,false,,1713283826000
661ea272a45a2d5371fab00a,,163.93,97.62,163.93,75.67,205;0;0;0,time,15,-1,2,15.01,0,2.27,false,false,english,none,normal,false,false,false,,1713283698000
661d75d9a45a2d5371ef4c4b,,151.19,92.72,157.59,83.73,189;5;0;0,time,15,-1,2,15,0,2.08,false,false,english,none,normal,false,false,false,,1713206745000
661d6f21a45a2d5371eeea69,,164.76,97.24,167.96,79.52,206;1;0;1,time,15,-1,1,15,0,2.9,false,false,english,none,normal,false,false,false,,1713205025000
661d36f7a45a2d5371eb8ac2,,197.93,100,197.93,67.51,54;0;0;0,words,10,-1,2,3.27,0,5.01,false,false,english,none,normal,false,false,false,,1713190647000
661d36eba45a2d5371eb8a01,,175.81,100,175.81,64.72,49;0;0;0,words,10,-1,1,3.34,0,3.68,false,false,english,none,normal,false,false,false,,1713190635000
661d3239a45a2d5371eb3fe4,,183.78,100,183.78,97.23,54;0;0;0,words,10,-1,3,3.53,0,3.06,false,false,english,none,normal,false,false,false,,1713189433000
661d322da45a2d5371eb3f42,,157.78,86.54,200.12,51.14,41;5;0;2,words,10,-1,0,3.12,0,0,false,false,english,none,normal,false,false,false,,1713189421000
661d2eb5a45a2d5371eb0f19,,207.16,100,207.16,91.85,50;0;0;0,words,10,-1,0,2.9,0,0,false,false,english,none,normal,false,false,false,,1713188533000
661d2eb1a45a2d5371eb0edc,,158.71,93.62,177.6,46.55,42;2;0;0,words,10,-1,2,3.18,0,1.22,false,false,english,none,normal,false,false,false,,1713188529000
661d2b93a45a2d5371eae3cc,,199.72,100,199.72,93.44,47;0;0;0,words,10,-1,3,2.82,0,5.78,false,false,english,none,normal,false,false,false,,1713187731000
661d2b85a45a2d5371eae309,,172.13,94.23,203.42,50.84,44;2;0;0,words,10,-1,2,3.07,0,3.04,false,false,english,none,normal,false,false,false,,1713187717000
66196deaa45a2d5371cdc60b,,229.51,100,229.51,74.29,47;0;0;0,words,10,-1,10,2.46,0,8.46,false,false,english,none,normal,false,false,false,,1712942570000
66196d93a45a2d5371cdc14d,,130.95,86,172.3,74.39,38;4;1;1,words,10,-1,7,3.48,0,5.26,false,false,english,none,normal,false,false,false,,1712942483000
66196d7ca45a2d5371cdbfff,,162.42,96.49,181.53,89.46,51;0;1;0,words,10,-1,9,3.77,0,12.84,false,false,english,none,normal,false,false,false,,1712942460000
66196d2ba45a2d5371cdbbab,,116.73,92.31,116.73,39.28,47;0;0;0,words,10,-1,1,4.83,0,1.88,false,false,english,none,normal,false,false,false,,1712942379000
66196d20a45a2d5371cdbaf9,,189.26,100,189.26,75.71,54;0;0;0,words,10,-1,1,3.42,0,0.75,false,false,english,none,normal,false,false,false,,1712942368000
66196047a45a2d5371ccf408,,210.9,100,210.9,46.44,53;0;0;0,words,10,-1,1,3.02,0,4.53,false,false,english,none,normal,false,false,false,,1712939079000
661944bca45a2d5371cb5240,,153.84,92.8,168.77,80.76,237;10;2;1,words,50,-1,3,18.49,0,1.88,false,false,english,none,normal,false,false,false,,1712932028000
66194491a45a2d5371cb4fca,,160.66,98.39,164.64,74.89,242;2;0;0,words,50,-1,3,18.08,0,3.03,false,false,english,none,normal,false,false,false,,1712931985000
66194272a45a2d5371cb2fbe,,166.79,94,203.4,99.54,41;2;0;0,words,10,-1,1,2.95,0,0.02,false,false,english,none,normal,false,false,false,,1712931442000
6619426ca45a2d5371cb2f52,,181.5,100,181.5,56.34,48;0;0;0,words,10,-1,0,3.17,0,0,false,false,english,none,normal,false,false,false,,1712931436000
66194267a45a2d5371cb2f04,,138.44,84,192.28,49.36,36;6;0;2,words,10,-1,4,3.12,0,9.13,false,false,english,none,normal,false,false,false,,1712931431000
66193489edab6d8ac57a0509,,183.56,100,183.56,86.99,56;0;0;0,words,10,-1,3,3.66,0,4.53,false,false,english,none,normal,false,false,false,,1712927881000
66193470edab6d8ac57a0371,,199.36,100,199.36,92.57,49;0;0;0,words,10,-1,1,2.95,0,3.08,false,false,english,none,normal,false,false,false,,1712927856000
66193465edab6d8ac57a02d1,,204.13,97.87,208.66,90.93,45;0;0;3,words,10,-1,0,2.65,0,0,false,false,english,none,normal,false,false,false,,1712927845000
661933fcedab6d8ac579fcd8,,179.27,95.45,207.58,84.67,38;1;0;1,words,10,-1,0,2.54,0,0,false,false,english,none,normal,false,false,false,,1712927740000
661933f7edab6d8ac579fc71,,166.92,94.64,183.29,97.07,51;1;1;0,words,10,-1,7,3.67,0,6.74,false,false,english,none,normal,false,false,false,,1712927735000
661933c8edab6d8ac579f9bb,,184.5,100,184.5,88.6,45;0;0;0,words,10,-1,3,2.93,0,2.52,false,false,english,none,normal,false,false,false,,1712927687000
661933bbedab6d8ac579f915,,193.87,94.12,214.94,95.35,46;3;0;0,words,10,-1,1,2.85,0,0.06,false,false,english,none,normal,false,false,false,,1712927675000
661933b2edab6d8ac579f8a5,,48.28,100,48.28,77.28,53;0;0;0,words,10,-1,0,13.17,0,0,false,false,english,none,normal,false,false,false,,1712927666000
66193281edab6d8ac579e771,,171.61,100,171.61,66.48,63;0;0;0,quote,6419,0,0,4.41,0,0,false,false,english,none,normal,false,false,false,,1712927361000
661930fdedab6d8ac579d26a,,134.34,97.53,134.34,60.07,79;0;0;0,quote,6787,0,3,7.06,0,7.73,false,false,english,none,normal,false,false,false,,1712926973000
66193078edab6d8ac579cb4f,,145.59,96.89,147.59,76.45,364;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712926840000
66192f5bedab6d8ac579bc3a,,139.54,96.81,145.94,73.72,349;3;0;0,time,30,-1,13,30.01,0,34.21,false,false,english,none,normal,false,false,false,,1712926555000
66192f08edab6d8ac579b7b3,,198.39,96.36,209.84,58.77,52;2;0;0,words,10,-1,0,3.15,0,0,false,false,english,none,normal,false,false,false,,1712926472000
66192f04edab6d8ac579b768,,171.35,94.92,187.21,93.04,54;2;0;0,words,10,-1,1,3.78,0,0.78,false,false,english,none,normal,false,false,false,,1712926468000
66192efcedab6d8ac579b709,,210.65,100,210.65,90.38,50;0;0;0,words,10,-1,0,2.85,0,0,false,false,english,none,normal,false,false,false,,1712926460000
66192ef8edab6d8ac579b6cd,,199.53,100,199.53,94.57,49;0;0;0,words,10,-1,0,2.95,0,0,false,false,english,none,normal,false,false,false,,1712926456000
66192de2edab6d8ac579a735,,174.81,100,174.81,78.56,51;0;0;0,words,10,-1,1,3.5,0,0.97,false,false,english,none,normal,false,false,false,,1712926178000
66192dd9edab6d8ac579a6bb,,175.35,95,202.33,91.57,52;2;0;0,words,10,-1,0,3.56,0,0,false,false,english,none,normal,false,false,false,,1712926169000
66192dd4edab6d8ac579a675,,145.88,96.23,164.91,67.78,46;0;0;1,words,10,-1,3,3.78,0,5.93,false,false,english,none,normal,false,false,false,,1712926164000
66192bc3edab6d8ac5798d2d,,230.8,100,230.8,91.36,48;0;0;0,words,10,-1,1,2.5,0,1.58,false,false,english,none,normal,false,false,false,,1712925635000
66192709edab6d8ac57957d3,,183.23,100,183.23,90.96,42;0;0;0,words,10,-1,0,2.75,0,0,false,false,english,none,normal,false,false,false,,1712924425000
66192705edab6d8ac57957a2,,149.14,91.07,185.6,93.76,45;4;0;1,words,10,-1,2,3.62,0,2.19,false,false,english,none,normal,false,false,false,,1712924421000
661926f8edab6d8ac5795720,,152.7,82.35,199.69,46.3,39;8;0;1,words,10,-1,1,3.06,0,1.05,false,false,english,none,normal,false,false,false,,1712924408000
661926ecedab6d8ac5795693,,209.8,94.12,227.65,92.26,47;2;0;0,words,10,-1,2,2.69,0,2.21,false,false,english,none,normal,false,false,false,,1712924396000
661808ecedab6d8ac56eef8e,,178.03,100,178.03,86.74,52;0;0;0,words,10,-1,0,3.51,0,0,false,false,english,none,normal,false,false,false,,1712851180000
661808e6edab6d8ac56eef1a,,179.86,100,179.86,69.44,51;0;0;0,words,10,-1,4,3.4,0,4.45,false,false,english,none,normal,false,false,false,,1712851174000
661808d8edab6d8ac56eee4b,,162.16,94.12,187.95,60.27,44;2;0;0,words,10,-1,3,3.26,0,3.37,false,false,english,none,normal,false,false,false,,1712851160000
661808cdedab6d8ac56eed97,,174.04,98,174.04,77.02,49;0;0;0,words,10,-1,2,3.38,0,1.34,false,false,english,none,normal,false,false,false,,1712851149000
661808beedab6d8ac56eecc0,,127.64,93.44,144.83,66.24,52;2;0;0,words,10,-1,1,4.89,0,0.97,false,false,english,none,normal,false,false,false,,1712851134000
661808b5edab6d8ac56eec1b,,190.85,100,190.85,43.42,48;0;0;0,words,10,-1,3,3.02,0,4.23,false,false,english,none,normal,false,false,false,,1712851125000
661808aaedab6d8ac56eeb79,,162.85,96.36,162.85,79.56,53;0;0;0,words,10,-1,1,3.91,0,0.93,false,false,english,none,normal,false,false,false,,1712851113000
661808a1edab6d8ac56eeafe,,186.66,100,186.66,80.06,54;0;0;0,words,10,-1,1,3.47,0,0.95,false,false,english,none,normal,false,false,false,,1712851105000
6618089aedab6d8ac56eea98,,145.95,95.08,164.87,76.02,54;2;0;0,words,10,-1,5,4.44,0,5.33,false,false,english,none,normal,false,false,false,,1712851098000
66180868edab6d8ac56ee78f,,182.73,100,182.73,67.83,52;0;0;0,words,10,-1,0,3.41,0,0,false,false,english,none,normal,false,false,false,,1712851048000
66180863edab6d8ac56ee736,,149.46,92.31,166.07,61.04,45;1;0;0,words,10,-1,0,3.61,0,0,false,false,english,none,normal,false,false,false,,1712851043000
6618085cedab6d8ac56ee6cf,,178.1,95.35,186.79,97.27,41;2;0;0,words,10,-1,2,2.76,0,6.7,false,false,english,none,normal,false,false,false,,1712851036000
